"","Kanal 1 Durchschn. (V)","Kanal 4 Durchschn. (V)"
"150499","2,963282","0,002320"
"150500","2,962979","0,002198"
"150501","2,963585","0,002564"
"150502","2,963736","0,002503"
"150503","2,963206","0,002259"
"150504","2,962979","0,002259"
"150505","2,963585","0,002747"
"150506","2,963433","0,002686"
"150507","2,963282","0,002564"
"150508","2,962828","0,002198"
"150509","2,963282","0,002686"
"150510","2,963509","0,002686"
"150511","2,963131","0,002381"
"150512","2,962904","0,002259"
"150513","2,962904","0,002137"
"150514","2,963055","0,002686"
"150515","2,963433","0,002686"
"150516","2,963131","0,002381"
"150517","2,962979","0,002259"
"150518","2,962828","0,002442"
"150519","2,963585","0,002625"
"150520","2,963358","0,002320"
"150521","2,963358","0,002259"
"150522","2,963358","0,002320"
"150523","2,963358","0,002503"
"150524","2,963433","0,002564"
"150525","2,963131","0,002259"
"150526","2,963055","0,002320"
"150527","2,963282","0,002564"
"150528","2,963358","0,002625"
"150529","2,963433","0,002442"
"150530","2,963131","0,002259"
"150531","2,963206","0,002503"
"150532","2,963131","0,002625"
"150533","2,963358","0,002503"
"150534","2,963282","0,002320"
"150535","2,963055","0,002320"
"150536","2,963509","0,002747"
"150537","2,963055","0,002686"
"150538","2,962677","0,002259"
"150539","2,963055","0,002442"
"150540","2,963585","0,002503"
"150541","2,963509","0,002564"
"150542","2,962979","0,002381"
"150543","2,963131","0,002381"
"150544","2,963433","0,002625"
"150545","2,963509","0,002503"
"150546","2,963509","0,002259"
"150547","2,962828","0,002320"
"150548","2,963206","0,002442"
"150549","2,963585","0,002625"
"150550","2,963131","0,002381"
"150551","2,963206","0,002320"
"150552","2,962904","0,002442"
"150553","2,963206","0,002625"
"150554","2,963206","0,002625"
"150555","2,963131","0,002442"
"150556","2,962677","0,002503"
"150557","2,962828","0,002564"
"150558","2,963585","0,002625"
"150559","2,963585","0,002503"
"150560","2,962979","0,002320"
"150561","2,963131","0,002320"
"150562","2,963509","0,002625"
"150563","2,963131","0,002503"
"150564","2,962677","0,002320"
"150565","2,962677","0,002381"
"150566","2,963282","0,002564"
"150567","2,963509","0,002442"
"150568","2,962904","0,002320"
"150569","2,962677","0,002320"
"150570","2,962979","0,002320"
"150571","2,963206","0,002503"
"150572","2,962904","0,002320"
"150573","2,963055","0,002137"
"150574","2,963055","0,002381"
"150575","2,963585","0,002564"
"150576","2,963660","0,002503"
"150577","2,963206","0,002320"
"150578","2,963055","0,002381"
"150579","2,963585","0,002625"
"150580","2,963509","0,002564"
"150581","2,963055","0,002198"
"150582","2,963131","0,001954"
"150583","2,963736","0,002747"
"150584","2,963660","0,002442"
"150585","2,963509","0,002503"
"150586","2,962979","0,002442"
"150587","2,962828","0,002564"
"150588","2,963282","0,002686"
"150589","2,963206","0,002625"
"150590","2,962752","0,002198"
"150591","2,962752","0,002503"
"150592","2,963585","0,002747"
"150593","2,963585","0,002686"
"150594","2,963282","0,002442"
"150595","2,963282","0,002259"
"150596","2,963206","0,002564"
"150597","2,963888","0,002686"
"150598","2,963206","0,002564"
"150599","2,962828","0,002320"
"150600","2,963433","0,002625"
"150601","2,963282","0,002686"
"150602","2,963131","0,002503"
"150603","2,962677","0,002259"
"150604","2,962752","0,002320"
"150605","2,963282","0,002564"
"150606","2,963131","0,002320"
"150607","2,962677","0,002198"
"150608","2,962752","0,002137"
"150609","2,962979","0,002442"
"150610","2,963282","0,002625"
"150611","2,963055","0,002320"
"150612","2,962828","0,002320"
"150613","2,963131","0,002381"
"150614","2,963282","0,002625"
"150615","2,963206","0,002503"
"150616","2,962904","0,002259"
"150617","2,962828","0,002564"
"150618","2,963282","0,002625"
"150619","2,962979","0,002564"
"150620","2,962752","0,002442"
"150621","2,962677","0,002381"
"150622","2,963206","0,002625"
"150623","2,963282","0,002625"
"150624","2,963206","0,002198"
"150625","2,963055","0,002503"
"150626","2,963433","0,002564"
"150627","2,963660","0,002686"
"150628","2,963433","0,002564"
"150629","2,962752","0,002198"
"150630","2,962601","0,002198"
"150631","2,963358","0,002625"
"150632","2,963660","0,002442"
"150633","2,963131","0,002259"
"150634","2,963055","0,002320"
"150635","2,963585","0,002686"
"150636","2,963206","0,002442"
"150637","2,963206","0,002320"
"150638","2,962752","0,002320"
"150639","2,963433","0,002686"
"150640","2,963660","0,002625"
"150641","2,963736","0,002564"
"150642","2,963206","0,002381"
"150643","2,963736","0,002503"
"150644","2,963812","0,002747"
"150645","2,963433","0,002442"
"150646","2,963358","0,002198"
"150647","2,963433","0,002625"
"150648","2,963585","0,002747"
"150649","2,963433","0,002686"
"150650","2,963282","0,002381"
"150651","2,963282","0,002381"
"150652","2,963736","0,002686"
"150653","2,963736","0,002564"
"150654","2,963282","0,002442"
"150655","2,962601","0,002198"
"150656","2,963282","0,002564"
"150657","2,963282","0,002808"
"150658","2,963358","0,002625"
"150659","2,962601","0,002259"
"150660","2,962828","0,002381"
"150661","2,963358","0,002747"
"150662","2,963131","0,002381"
"150663","2,962904","0,002320"
"150664","2,962828","0,002442"
"150665","2,963131","0,002320"
"150666","2,963433","0,002625"
"150667","2,963206","0,002442"
"150668","2,962979","0,002442"
"150669","2,963282","0,002503"
"150670","2,963282","0,002686"
"150671","2,962979","0,002381"
"150672","2,962677","0,002442"
"150673","2,963131","0,002625"
"150674","2,963509","0,002625"
"150675","2,963282","0,002747"
"150676","2,962828","0,002259"
"150677","2,963206","0,002503"
"150678","2,963206","0,002625"
"150679","2,963055","0,002625"
"150680","2,962979","0,002320"
"150681","2,962677","0,002381"
"150682","2,962904","0,002625"
"150683","2,962904","0,002625"
"150684","2,962979","0,002320"
"150685","2,962525","0,002137"
"150686","2,962601","0,002442"
"150687","2,964872","0,003663"
"150688","2,962752","0,002137"
"150689","2,962222","0,002137"
"150690","2,962677","0,002381"
"150691","2,963131","0,002686"
"150692","2,963358","0,002564"
"150693","2,962904","0,002442"
"150694","2,962979","0,002320"
"150695","2,963206","0,002686"
"150696","2,963282","0,002747"
"150697","2,962677","0,002381"
"150698","2,962601","0,002198"
"150699","2,962828","0,002503"
"150700","2,963131","0,002503"
"150701","2,963055","0,002320"
"150702","2,962752","0,002198"
"150703","2,962828","0,002320"
"150704","2,963131","0,002442"
"150705","2,963509","0,002442"
"150706","2,962904","0,002259"
"150707","2,962601","0,002259"
"150708","2,963206","0,002686"
"150709","2,963282","0,002625"
"150710","2,962904","0,002198"
"150711","2,962828","0,002381"
"150712","2,963282","0,002625"
"150713","2,963206","0,002625"
"150714","2,963509","0,002381"
"150715","2,962904","0,002320"
"150716","2,962828","0,002442"
"150717","2,963282","0,002625"
"150718","2,963282","0,002503"
"150719","2,963055","0,002381"
"150720","2,962752","0,002320"
"150721","2,962979","0,002564"
"150722","2,963358","0,002686"
"150723","2,963206","0,002503"
"150724","2,962601","0,002137"
"150725","2,962904","0,002564"
"150726","2,963055","0,002503"
"150727","2,962979","0,002442"
"150728","2,962525","0,002259"
"150729","2,962677","0,002320"
"150730","2,963433","0,002625"
"150731","2,963358","0,002381"
"150732","2,962828","0,002076"
"150733","2,962525","0,002320"
"150734","2,963433","0,002564"
"150735","2,963585","0,002564"
"150736","2,962904","0,002259"
"150737","2,962601","0,002137"
"150738","2,963055","0,002381"
"150739","2,963358","0,002564"
"150740","2,963585","0,002320"
"150741","2,962752","0,002259"
"150742","2,962752","0,002320"
"150743","2,963206","0,002625"
"150744","2,963055","0,002442"
"150745","2,962752","0,002137"
"150746","2,962677","0,002381"
"150747","2,962752","0,002320"
"150748","2,962677","0,002320"
"150749","2,963131","0,002198"
"150750","2,962449","0,002259"
"150751","2,962979","0,002503"
"150752","2,963585","0,002686"
"150753","2,963055","0,002442"
"150754","2,963131","0,002259"
"150755","2,963055","0,002320"
"150756","2,963660","0,002686"
"150757","2,963660","0,002564"
"150758","2,963660","0,002259"
"150759","2,963055","0,002503"
"150760","2,963433","0,002686"
"150761","2,963736","0,002503"
"150762","2,963433","0,002442"
"150763","2,963055","0,002442"
"150764","2,963055","0,002503"
"150765","2,963585","0,002625"
"150766","2,963509","0,002320"
"150767","2,963206","0,002259"
"150768","2,962979","0,002686"
"150769","2,963282","0,002625"
"150770","2,963206","0,002320"
"150771","2,962752","0,002259"
"150772","2,962979","0,002320"
"150773","2,962904","0,002686"
"150774","2,963736","0,002625"
"150775","2,962979","0,002503"
"150776","2,963055","0,002503"
"150777","2,963585","0,002808"
"150778","2,963660","0,002625"
"150779","2,962904","0,002320"
"150780","2,962525","0,002320"
"150781","2,963131","0,002381"
"150782","2,963812","0,002747"
"150783","2,964115","0,002747"
"150784","2,962752","0,002076"
"150785","2,962677","0,002259"
"150786","2,962979","0,002564"
"150787","2,963206","0,002503"
"150788","2,962904","0,002320"
"150789","2,962979","0,002381"
"150790","2,963282","0,002625"
"150791","2,963433","0,002503"
"150792","2,963358","0,002320"
"150793","2,963131","0,002076"
"150794","2,962828","0,002320"
"150795","2,963358","0,002564"
"150796","2,963509","0,002503"
"150797","2,962904","0,002015"
"150798","2,962904","0,002442"
"150799","2,963282","0,002747"
"150800","2,963206","0,002686"
"150801","2,962677","0,002381"
"150802","2,962752","0,002320"
"150803","2,963055","0,002625"
"150804","2,963660","0,002686"
"150805","2,963282","0,002503"
"150806","2,962449","0,002198"
"150807","2,962677","0,002198"
"150808","2,963358","0,002564"
"150809","2,963206","0,002503"
"150810","2,962979","0,002076"
"150811","2,963131","0,002198"
"150812","2,963585","0,002442"
"150813","2,963736","0,002442"
"150814","2,963358","0,002259"
"150815","2,963206","0,002137"
"150816","2,963433","0,002686"
"150817","2,963812","0,002808"
"150818","2,964191","0,002442"
"150819","2,963131","0,002381"
"150820","2,962904","0,002381"
"150821","2,963358","0,002503"
"150822","2,963585","0,002808"
"150823","2,962828","0,002381"
"150824","2,963055","0,002259"
"150825","2,963055","0,002564"
"150826","2,963888","0,002686"
"150827","2,963585","0,002686"
"150828","2,963585","0,002564"
"150829","2,963660","0,002564"
"150830","2,963888","0,002869"
"150831","2,963585","0,002381"
"150832","2,963131","0,002320"
"150833","2,963358","0,002503"
"150834","2,963888","0,002808"
"150835","2,963812","0,002625"
"150836","2,963358","0,002503"
"150837","2,963131","0,002503"
"150838","2,963206","0,002686"
"150839","2,963358","0,002625"
"150840","2,963282","0,002320"
"150841","2,963055","0,002198"
"150842","2,963433","0,002442"
"150843","2,963585","0,002625"
"150844","2,963509","0,002564"
"150845","2,963358","0,002381"
"150846","2,962979","0,002320"
"150847","2,963131","0,002564"
"150848","2,963509","0,002564"
"150849","2,963206","0,002503"
"150850","2,962828","0,002259"
"150851","2,962979","0,002442"
"150852","2,963585","0,002503"
"150853","2,963282","0,002503"
"150854","2,963055","0,002259"
"150855","2,962904","0,002320"
"150856","2,963585","0,002564"
"150857","2,963585","0,002686"
"150858","2,963358","0,002259"
"150859","2,962979","0,002198"
"150860","2,963660","0,002747"
"150861","2,963888","0,002808"
"150862","2,963509","0,002381"
"150863","2,963131","0,002259"
"150864","2,963433","0,002503"
"150865","2,963660","0,002686"
"150866","2,963433","0,002320"
"150867","2,962677","0,002076"
"150868","2,963131","0,002320"
"150869","2,963433","0,002381"
"150870","2,963660","0,002442"
"150871","2,963131","0,002320"
"150872","2,963509","0,002198"
"150873","2,963963","0,002625"
"150874","2,963509","0,002564"
"150875","2,963509","0,002381"
"150876","2,963358","0,002320"
"150877","2,963282","0,002381"
"150878","2,963585","0,002564"
"150879","2,963585","0,002503"
"150880","2,962979","0,002320"
"150881","2,963282","0,002381"
"150882","2,963509","0,002625"
"150883","2,963433","0,002625"
"150884","2,963433","0,002442"
"150885","2,962979","0,002198"
"150886","2,963055","0,002564"
"150887","2,965250","0,003358"
"150888","2,963358","0,002625"
"150889","2,963358","0,002198"
"150890","2,963131","0,002259"
"150891","2,963433","0,002381"
"150892","2,963585","0,002503"
"150893","2,963131","0,002442"
"150894","2,963282","0,002320"
"150895","2,963358","0,002625"
"150896","2,963660","0,002625"
"150897","2,962904","0,002564"
"150898","2,962904","0,002381"
"150899","2,962752","0,002198"
"150900","2,963585","0,002747"
"150901","2,963585","0,002747"
"150902","2,962979","0,002137"
"150903","2,962979","0,002015"
"150904","2,963206","0,002564"
"150905","2,963433","0,002320"
"150906","2,963282","0,002320"
"150907","2,962601","0,002198"
"150908","2,963131","0,002625"
"150909","2,963358","0,002503"
"150910","2,963282","0,002503"
"150911","2,963055","0,002198"
"150912","2,963131","0,002381"
"150913","2,963055","0,002442"
"150914","2,963206","0,002503"
"150915","2,963206","0,002503"
"150916","2,963131","0,002381"
"150917","2,963055","0,002442"
"150918","2,963433","0,002686"
"150919","2,963509","0,002442"
"150920","2,963055","0,002198"
"150921","2,963282","0,002442"
"150922","2,963433","0,002503"
"150923","2,963585","0,002564"
"150924","2,963282","0,002320"
"150925","2,962979","0,002076"
"150926","2,963282","0,002259"
"150927","2,963509","0,002503"
"150928","2,963433","0,002442"
"150929","2,962828","0,002198"
"150930","2,962904","0,002381"
"150931","2,963055","0,002564"
"150932","2,963433","0,002442"
"150933","2,963131","0,002198"
"150934","2,963131","0,002442"
"150935","2,963509","0,002259"
"150936","2,963358","0,002442"
"150937","2,963282","0,002625"
"150938","2,963206","0,002381"
"150939","2,962904","0,002442"
"150940","2,963433","0,002686"
"150941","2,963131","0,002503"
"150942","2,962828","0,002198"
"150943","2,962677","0,002442"
"150944","2,963282","0,002503"
"150945","2,963358","0,002625"
"150946","2,963433","0,002503"
"150947","2,962904","0,002442"
"150948","2,963055","0,002503"
"150949","2,963433","0,002625"
"150950","2,963282","0,002564"
"150951","2,963055","0,002259"
"150952","2,962904","0,002503"
"150953","2,963433","0,002686"
"150954","2,963509","0,002686"
"150955","2,962828","0,002564"
"150956","2,962374","0,002320"
"150957","2,962904","0,002442"
"150958","2,963282","0,002686"
"150959","2,963131","0,002686"
"150960","2,962752","0,002320"
"150961","2,962904","0,002442"
"150962","2,963282","0,002564"
"150963","2,963282","0,002625"
"150964","2,963055","0,002320"
"150965","2,962525","0,002198"
"150966","2,962979","0,002686"
"150967","2,963282","0,002747"
"150968","2,963055","0,002442"
"150969","2,962071","0,002137"
"150970","2,962677","0,002259"
"150971","2,963433","0,002564"
"150972","2,963206","0,002564"
"150973","2,962752","0,002320"
"150974","2,962374","0,002259"
"150975","2,962904","0,002564"
"150976","2,963206","0,002503"
"150977","2,962979","0,002442"
"150978","2,962828","0,002259"
"150979","2,962904","0,002320"
"150980","2,963206","0,002564"
"150981","2,963660","0,002503"
"150982","2,962904","0,002076"
"150983","2,961844","0,001526"
"150984","2,963206","0,002442"
"150985","2,963736","0,002625"
"150986","2,963433","0,002137"
"150987","2,962677","0,002259"
"150988","2,962904","0,002625"
"150989","2,963282","0,002564"
"150990","2,963131","0,002442"
"150991","2,962677","0,002320"
"150992","2,962828","0,002381"
"150993","2,963131","0,002747"
"150994","2,963585","0,002503"
"150995","2,962752","0,002198"
"150996","2,962601","0,002381"
"150997","2,962752","0,002442"
"150998","2,963358","0,002503"
"150999","2,963358","0,002503"
"151000","2,962752","0,002320"
"151001","2,962904","0,002320"
"151002","2,963358","0,002625"
"151003","2,963358","0,002564"
"151004","2,963206","0,002381"
"151005","2,962677","0,002198"
"151006","2,962904","0,002442"
"151007","2,963282","0,002564"
"151008","2,963055","0,002381"
"151009","2,962752","0,002320"
"151010","2,962525","0,002503"
"151011","2,963282","0,002686"
"151012","2,963509","0,002503"
"151013","2,962752","0,002381"
"151014","2,962979","0,002259"
"151015","2,963055","0,002503"
"151016","2,963055","0,002625"
"151017","2,963055","0,002503"
"151018","2,962601","0,002381"
"151019","2,962752","0,002381"
"151020","2,963206","0,002625"
